run_id,latent_dim,metric_name,accumulation_method,value
197,47,log_likelihood,mean,26481.883431
198,48,log_likelihood,mean,24917.635956
199,49,log_likelihood,mean,25220.264959
200,50,log_likelihood,mean,26262.786990
201,1,log_likelihood,mean,404.394726
202,2,log_likelihood,mean,2579.284960
203,3,log_likelihood,mean,2312.821709
204,4,log_likelihood,mean,4245.449173
205,5,log_likelihood,mean,5934.317922
206,6,log_likelihood,mean,5374.666367
207,7,log_likelihood,mean,5198.028405
208,8,log_likelihood,mean,7219.707897
209,9,log_likelihood,mean,7912.657784
210,10,log_likelihood,mean,8715.633744
211,11,log_likelihood,mean,9256.237531
212,12,log_likelihood,mean,7896.274649
213,13,log_likelihood,mean,10769.105175
214,14,log_likelihood,mean,10563.054252
215,15,log_likelihood,mean,12487.661881
216,16,log_likelihood,mean,13479.827740
217,17,log_likelihood,mean,13260.338430
218,18,log_likelihood,mean,12797.116908
219,19,log_likelihood,mean,13497.313898
220,20,log_likelihood,mean,13549.542934
221,21,log_likelihood,mean,14853.080416
222,22,log_likelihood,mean,15341.460998
223,23,log_likelihood,mean,16291.272897
224,24,log_likelihood,mean,15939.075983
225,25,log_likelihood,mean,16718.797295
226,26,log_likelihood,mean,18172.006917
227,27,log_likelihood,mean,17680.589776
228,28,log_likelihood,mean,18010.672791
229,29,log_likelihood,mean,19502.623670
230,30,log_likelihood,mean,20029.374282
231,31,log_likelihood,mean,18148.388003
232,32,log_likelihood,mean,18810.086571
233,33,log_likelihood,mean,18873.772306
234,34,log_likelihood,mean,21451.962818
235,35,log_likelihood,mean,20683.808137
236,36,log_likelihood,mean,21011.628269
237,37,log_likelihood,mean,20959.212151
238,38,log_likelihood,mean,22338.412479
239,39,log_likelihood,mean,23367.308849
240,40,log_likelihood,mean,20651.817813
241,41,log_likelihood,mean,23331.536596
242,42,log_likelihood,mean,22357.612362
243,43,log_likelihood,mean,24528.917095
244,44,log_likelihood,mean,25110.849011
245,45,log_likelihood,mean,23480.334828
246,46,log_likelihood,mean,24463.581668
247,47,log_likelihood,mean,27804.987457
248,48,log_likelihood,mean,25462.063027
249,49,log_likelihood,mean,24545.384546
250,50,log_likelihood,mean,25898.805064
1,1,rmse_smoothed,mean,1.469759
2,2,rmse_smoothed,mean,0.011002
3,3,rmse_smoothed,mean,0.006123
4,4,rmse_smoothed,mean,0.006797
5,5,rmse_smoothed,mean,0.005506
6,6,rmse_smoothed,mean,0.004622
7,7,rmse_smoothed,mean,0.004350
8,8,rmse_smoothed,mean,0.003927
9,9,rmse_smoothed,mean,0.003884
10,10,rmse_smoothed,mean,0.003476
11,11,rmse_smoothed,mean,0.003400
12,12,rmse_smoothed,mean,0.005974
13,13,rmse_smoothed,mean,0.002844
14,14,rmse_smoothed,mean,0.004565
15,15,rmse_smoothed,mean,0.002959
16,16,rmse_smoothed,mean,0.002963
17,17,rmse_smoothed,mean,0.005033
18,18,rmse_smoothed,mean,0.004609
19,19,rmse_smoothed,mean,0.003854
20,20,rmse_smoothed,mean,0.005440
21,21,rmse_smoothed,mean,0.003991
22,22,rmse_smoothed,mean,0.004066
23,23,rmse_smoothed,mean,0.004122
24,24,rmse_smoothed,mean,0.004439
25,25,rmse_smoothed,mean,0.003034
26,26,rmse_smoothed,mean,0.003594
27,27,rmse_smoothed,mean,0.006136
28,28,rmse_smoothed,mean,0.003748
29,29,rmse_smoothed,mean,0.005208
30,30,rmse_smoothed,mean,0.004963
31,31,rmse_smoothed,mean,0.005190
32,32,rmse_smoothed,mean,0.003074
33,33,rmse_smoothed,mean,0.004059
34,34,rmse_smoothed,mean,0.005408
35,35,rmse_smoothed,mean,0.005931
36,36,rmse_smoothed,mean,0.004441
37,37,rmse_smoothed,mean,0.005184
38,38,rmse_smoothed,mean,0.004672
39,39,rmse_smoothed,mean,0.005521
40,40,rmse_smoothed,mean,0.007228
41,41,rmse_smoothed,mean,0.010072
42,42,rmse_smoothed,mean,0.003009
43,43,rmse_smoothed,mean,0.003367
44,44,rmse_smoothed,mean,0.006906
45,45,rmse_smoothed,mean,0.005968
46,46,rmse_smoothed,mean,0.002555
47,47,rmse_smoothed,mean,0.008430
48,48,rmse_smoothed,mean,0.003756
49,49,rmse_smoothed,mean,0.003855
50,50,rmse_smoothed,mean,0.010636
51,1,rmse_smoothed,mean,0.078080
52,2,rmse_smoothed,mean,0.019012
53,3,rmse_smoothed,mean,0.003092
54,4,rmse_smoothed,mean,0.002821
55,5,rmse_smoothed,mean,0.004257
56,6,rmse_smoothed,mean,0.004655
57,7,rmse_smoothed,mean,0.006515
58,8,rmse_smoothed,mean,0.002947
59,9,rmse_smoothed,mean,0.002596
60,10,rmse_smoothed,mean,0.004614
61,11,rmse_smoothed,mean,0.003978
62,12,rmse_smoothed,mean,0.003148
63,13,rmse_smoothed,mean,0.004019
64,14,rmse_smoothed,mean,0.001907
65,15,rmse_smoothed,mean,0.003037
66,16,rmse_smoothed,mean,0.002401
67,17,rmse_smoothed,mean,0.002896
68,18,rmse_smoothed,mean,0.002555
69,19,rmse_smoothed,mean,0.003254
70,20,rmse_smoothed,mean,0.004064
71,21,rmse_smoothed,mean,0.002987
72,22,rmse_smoothed,mean,0.004275
73,23,rmse_smoothed,mean,0.002331
74,24,rmse_smoothed,mean,0.003111
75,25,rmse_smoothed,mean,0.004372
76,26,rmse_smoothed,mean,0.003122
77,27,rmse_smoothed,mean,0.004708
78,28,rmse_smoothed,mean,0.005911
79,29,rmse_smoothed,mean,0.003829
80,30,rmse_smoothed,mean,0.006002
81,31,rmse_smoothed,mean,0.007585
82,32,rmse_smoothed,mean,0.004768
83,33,rmse_smoothed,mean,0.009259
84,34,rmse_smoothed,mean,0.002767
85,35,rmse_smoothed,mean,0.003746
86,36,rmse_smoothed,mean,0.002848
87,37,rmse_smoothed,mean,0.006988
88,38,rmse_smoothed,mean,0.004573
89,39,rmse_smoothed,mean,0.003224
90,40,rmse_smoothed,mean,0.002934
91,41,rmse_smoothed,mean,0.003819
92,42,rmse_smoothed,mean,0.004013
93,43,rmse_smoothed,mean,0.003117
94,44,rmse_smoothed,mean,0.006429
95,45,rmse_smoothed,mean,0.010256
96,46,rmse_smoothed,mean,0.006892
97,47,rmse_smoothed,mean,0.004595
98,48,rmse_smoothed,mean,0.003232
99,49,rmse_smoothed,mean,0.013577
100,50,rmse_smoothed,mean,0.003357
101,1,rmse_smoothed,mean,0.310423
102,2,rmse_smoothed,mean,0.017272
103,3,rmse_smoothed,mean,0.005725
104,4,rmse_smoothed,mean,0.004360
105,5,rmse_smoothed,mean,0.005562
106,6,rmse_smoothed,mean,0.004933
107,7,rmse_smoothed,mean,0.003442
108,8,rmse_smoothed,mean,0.003761
109,9,rmse_smoothed,mean,0.003417
110,10,rmse_smoothed,mean,0.003355
111,11,rmse_smoothed,mean,0.004967
112,12,rmse_smoothed,mean,0.004271
113,13,rmse_smoothed,mean,0.003545
114,14,rmse_smoothed,mean,0.002793
115,15,rmse_smoothed,mean,0.003923
116,16,rmse_smoothed,mean,0.003839
117,17,rmse_smoothed,mean,0.003026
118,18,rmse_smoothed,mean,0.005541
119,19,rmse_smoothed,mean,0.004384
120,20,rmse_smoothed,mean,0.006083
121,21,rmse_smoothed,mean,0.003773
122,22,rmse_smoothed,mean,0.003711
123,23,rmse_smoothed,mean,0.005641
124,24,rmse_smoothed,mean,0.004195
125,25,rmse_smoothed,mean,0.002824
126,26,rmse_smoothed,mean,0.003460
127,27,rmse_smoothed,mean,0.009225
128,28,rmse_smoothed,mean,0.007248
129,29,rmse_smoothed,mean,0.003377
130,30,rmse_smoothed,mean,0.002925
131,31,rmse_smoothed,mean,0.010792
132,32,rmse_smoothed,mean,0.005803
133,33,rmse_smoothed,mean,0.006111
134,34,rmse_smoothed,mean,0.003679
135,35,rmse_smoothed,mean,0.004225
136,36,rmse_smoothed,mean,0.002691
137,37,rmse_smoothed,mean,0.004208
138,38,rmse_smoothed,mean,0.003666
139,39,rmse_smoothed,mean,0.003340
140,40,rmse_smoothed,mean,0.008847
141,41,rmse_smoothed,mean,0.007474
142,42,rmse_smoothed,mean,0.004369
143,43,rmse_smoothed,mean,0.010864
144,44,rmse_smoothed,mean,0.004411
145,45,rmse_smoothed,mean,0.003441
146,46,rmse_smoothed,mean,0.010907
147,47,rmse_smoothed,mean,0.007764
148,48,rmse_smoothed,mean,0.004151
149,49,rmse_smoothed,mean,0.002553
150,50,rmse_smoothed,mean,0.009276
151,1,rmse_smoothed,mean,0.015643
152,2,rmse_smoothed,mean,0.009575
153,3,rmse_smoothed,mean,0.003615
154,4,rmse_smoothed,mean,0.005389
155,5,rmse_smoothed,mean,0.007478
156,6,rmse_smoothed,mean,0.002642
157,7,rmse_smoothed,mean,0.005629
158,8,rmse_smoothed,mean,0.003601
159,9,rmse_smoothed,mean,0.004013
160,10,rmse_smoothed,mean,0.004437
161,11,rmse_smoothed,mean,0.003095
162,12,rmse_smoothed,mean,0.003831
163,13,rmse_smoothed,mean,0.004149
164,14,rmse_smoothed,mean,0.004252
165,15,rmse_smoothed,mean,0.004542
166,16,rmse_smoothed,mean,0.003212
167,17,rmse_smoothed,mean,0.003521
168,18,rmse_smoothed,mean,0.003570
169,19,rmse_smoothed,mean,0.003420
170,20,rmse_smoothed,mean,0.004328
171,21,rmse_smoothed,mean,0.003540
172,22,rmse_smoothed,mean,0.003720
173,23,rmse_smoothed,mean,0.005037
174,24,rmse_smoothed,mean,0.004429
175,25,rmse_smoothed,mean,0.002511
176,26,rmse_smoothed,mean,0.002901
177,27,rmse_smoothed,mean,0.003623
178,28,rmse_smoothed,mean,0.002409
179,29,rmse_smoothed,mean,0.006620
180,30,rmse_smoothed,mean,0.004342
181,31,rmse_smoothed,mean,0.005889
182,32,rmse_smoothed,mean,0.008111
183,33,rmse_smoothed,mean,0.005841
184,34,rmse_smoothed,mean,0.006885
185,35,rmse_smoothed,mean,0.003337
186,36,rmse_smoothed,mean,0.003379
187,37,rmse_smoothed,mean,0.004737
188,38,rmse_smoothed,mean,0.008488
189,39,rmse_smoothed,mean,0.003772
190,40,rmse_smoothed,mean,0.002955
